H-717,नाकोहस,पुरुशोत्तम अग्रवाल,राजकमल प्रकाशन (नई दिल्ली)
H-718,आदमी की निगाह में औरत,राजेंद्र यादव,राजकमल प्रकाशन (नई दिल्ली)
H-719,नमो अंधकार,दूधनाथ सिंह,राधा कृष्ण प्रकाशन
H-720,घर,विभूति नारायण राय,राधा कृष्ण प्रकाशन
H-721,अमीरी रेखा,कुमार अंबुज,राधा कृष्ण प्रकाशन
H-722,फासीवादी संस्कृति और सेकुलर पॉप-संस्कृति,सुधीश चौधरी,राधा कृष्ण प्रकाशन
H-723,पीली छतरी वाली लड़की,उदय प्रकाश,वाणी प्रकाशन (नई दिल्ली)
H-724,गलिब छूटी शराब,रवीन्द्र कालिया,वाणी प्रकाशन (नई दिल्ली)
H-725,मानव सभ्यता का विकास,रामविलास शर्मा,वाणी प्रकाशन (नई दिल्ली)
H-726,सामान्य हिन्दी व्याकरण तथा रचना,श्री कृष्ण पांडेय,वाणी प्रकाशन (नई दिल्ली)
H-727,नरक मसीहा,मोरवाल अग्रवाल,राजकमल प्रकाशन (नई दिल्ली)
H-728,चित्तकोबरा,मृदुला गर्ग,राजकमल प्रकाशन (नई दिल्ली)
H-729,आजादी मेरा ब्रांड,अनुराधा बेनीवाल,राजकमल प्रकाशन (नई दिल्ली)
H-730,भारत का इतिहास,रोमिला थापर,राजकमल प्रकाशन (नई दिल्ली)
H-731,प्राचीन भारत की संस्कृति और सभ्यता,धर्मानंद दामोदर कोसंबी,राजकमल प्रकाशन (नई दिल्ली)
H-732,लोकभारती बृहत् प्रमाणिक हिंदी कोश,लोकभारती बृहत् प्रमाणिक हिंदी कोश (आचार्य रामचंद्र वर्मा),लोकभारती प्रकाशन (इलाहाबाद)
H-733,पच्चीस बरस पच्चीस कहानियाँ,अर्चना वर्मा,राजकमल प्रकाशन (नई दिल्ली)
H-734,पहला पड़ाव,श्री लाल शुक्ला,राजकमल प्रकाशन (नई दिल्ली)
H-735,लोकभारती हिंदी मुहावरे और लोकोक्ति कोश,बदरीनाथ कपूर,लोकभारती प्रकाशन (इलाहाबाद)
H-736,प्रयोजन मूलक हिन्दी,डॉ0 पी0 लता,लोकभारती प्रकाशन (इलाहाबाद)
H-737,मुर्दहिया,डॉ0 तुलसीराम,राजकमल प्रकाशन (नई दिल्ली)
H-738,मार्क्सवाद,यशपाल,लोकभारती प्रकाशन (इलाहाबाद)
H-739,दस्तावेज - १ मंटो,सआदत हसन,राजकमल प्रकाशन (नई दिल्ली)
H-740,दस्तावेज - २ मंटो,सआदत हसन,राजकमल प्रकाशन (नई दिल्ली)
H-741,दस्तावेज - ३ मंटो,सआदत हसन,राजकमल प्रकाशन (नई दिल्ली)
H-742,दस्तावेज - ४ मंटो,सआदत हसन,राजकमल प्रकाशन (नई दिल्ली)
H-743,दस्तावेज - ५ मंटो,सआदत हसन,राजकमल प्रकाशन (नई दिल्ली)
H-744,अकथ कहानी प्रेम की,पुरुषोत्तम अग्रवाल,राजकमल प्रकाशन (नई दिल्ली)
H-745,भगत सिंह और उनके साथियों के दस्तावेज,जगमोहन सिंह,राजकमल प्रकाशन (नई दिल्ली)
H-746,तीन उपन्यास,कुरतल एवं हैदर,राजकमल प्रकाशन (नई दिल्ली)
H-747,अनामदास का पौधा,हजारी प्रसाद द्विवेदी,राजपाल एंड सन्स दिल्ली
H-748,बिस्रामपुर का सन्त,श्री लाल शुक्ल,राजपाल एंड सन्स दिल्ली
H-749,मुर्दहिया - आत्मकथा का,डॉ0 तुलसीराम,राजपाल एंड सन्स दिल्ली
H-750,स्त्रियों की पराधीनता,जॉन स्टुअर्ट मिल,राजपाल एंड सन्स दिल्ली
H-751,कितने चौराहे,फणीश्वरनाथ रेणु,राजपाल एंड सन्स दिल्ली
H-752,रेहन पर रग्धु,काशीनाथ सिंह,राजपाल एंड सन्स दिल्ली
H-753,चित्तकोबरा,मृदुला गर्ग,राजपाल एंड सन्स दिल्ली
H-754,नरक ले जाने वाली लिफ्ट,राजेन्द्र यादव,राजपाल एंड सन्स दिल्ली
H-755,आवारा भीड़ के खतरे,हरिशंकर परसाई,प्रभात प्रकाशन दिल्ली
H-756,आजादी मेरा ब्रांड,अनुराधा बेनीवाल,प्रभात प्रकाशन दिल्ली
H-757,समय का संक्षिप्त इतिहास,स्टीफन हॉकिंग,राजकमल प्रकाशन (नई दिल्ली)
H-758,सीमाएँ टूटती हैं,श्री लाल शुक्ल,राजकमल प्रकाशन (नई दिल्ली)
H-759,धैर्य सत्ता और हिंसा,राम बुनियादी,राजकमल प्रकाशन (नई दिल्ली)
H-760,भारतीय दर्शन भाग - १,डॉ0 राधाकृष्णन ,राजकमल प्रकाशन (नई दिल्ली)
H-761,भारतीय दर्शन भाग - २,डॉ0 राधाकृष्णन,राजकमल प्रकाशन (नई दिल्ली)
H-762,कश्मीरनामा,अशोक कुमार पाण्डेय,राजकमल प्रकाशन (नई दिल्ली)
H-763,किरदार,मनीष कुलश्रेष्ठ,राजकमल प्रकाशन (नई दिल्ली)
H-764,वय रक्षामः,आचार्य चतुरसेन,राजकमल प्रकाशन (नई दिल्ली)
H-765,नाइट ट्रेन एट देओली,रस्किन बांड,राजकमल प्रकाशन (नई दिल्ली)
H-766,भगत सिंह पत्र और दस्तावेज,वीरेन्द्र सिंधु,राजकमल प्रकाशन (नई दिल्ली)
H-767,महाभारत,अमृतलाल नागर,राजकमल प्रकाशन (नई दिल्ली)
H-768,अज्ञातवास,श्री लाल शुक्ल,राजकमल प्रकाशन (नई दिल्ली)
H-769,रोमाचंक विज्ञान कथाएँ,जयंत विष्णु नाखीकर,राजकमल प्रकाशन (नई दिल्ली)
H-770,पंचकन्या,मनीष कुलश्रेश्ठ,राजकमल प्रकाशन (नई दिल्ली)
H-771,हरवदन,गिरीश कारनाद,राधा कृष्ण प्रकाशन (नई दिल्ली)
H-772,द् विखंडित,तस्लीमा नसरीन,वाणी प्रकाशन (नई दिल्ली)
H-773,पीली छतरी वाली,उदय प्रकाश,वाणी प्रकाशन (नई दिल्ली)
H-774,पॉल गोमरा,उदय प्रकाश,वाणी प्रकाशन (नई दिल्ली)
H-775,हिडिम्बा,नरेन्द्र कोहली,वाणी प्रकाशन (नई दिल्ली)
H-776,मनोहर श्याम जोशी की कहानियाँ,मनोहर श्याम जोशी,वाणी प्रकाशन (नई दिल्ली)
H-777,गलिय छूटी शराब,रवीन्द्र कालिया,वाणी प्रकाशन (नई दिल्ली)
H-778,नीला चाँद,शिवप्रलाह,वाणी प्रकाशन (नई दिल्ली)
H-779,तीन सौ तीस कहावती कहानियाँ,विजयगन देवा,वाणी प्रकाशन (नई दिल्ली)
H-780,छब्बीस कहानियाँ,विजयगन देवा,वाणी प्रकाशन (नई दिल्ली)
H-781,कुफ ,तहमीना दुर्रानी,वाणी प्रकाशन (नई दिल्ली)
H-782,दौड़,ममता कालिया,वाणी प्रकाशन (नई दिल्ली)
H-783,विज्ञान प्रश्नोत्तरी,सुर्दशन भाटिया,"शाही प्रकाशन, (नई दिल्ली)"
H-784,शिखण्डी और कुछ अनसुनी कहानियाँ,पट्टनायक देवदन्त,राजपाल
H-785,भारत में देवी अनन्तनारीत्व के पाँच स्वरुप,पट्टनायक,राजपाल
H-786,चिन्तामणि,आचार्य रामचन्द्र शुक्ल,श्री प्रकाशन दिल्ली
H-787,तुलसीदास,आचार्य रामचन्द्र शुक्ल,श्री प्रकाशन दिल्ली
H-788,दर्शन दिग्दर्शन,राहुल सांकृत्यायन,किताब महल
H-789,पशु,पट्टनायक देवदन्त,राजपाल
H-790,विष्णु के सात रहस्य,पट्टनायक देवदन्त,राजपाल
H-791,शिव के सात रहस्य,पट्टनायक देवदन्त,राजपाल
H-792,ओमबुक इन्टरनेशनल प्रेमचन्द्र की सर्वश्रेष्ठ कहानियाँ,ओम,ओमबुक
H-793,भारतीय दर्शन क्रमांक - १,डॉ0 राधा कृष्णन,राजपाल
H-794,भारतीय दर्शन क्रमांक - २,डॉ0 राधा कृष्णन,राजपाल
H-795,वाह जिंदगी वाह,सुनील होंडा,प्रभात प्रकाशन दिल्ली
H-796,भारतीय पौराणिक कथाएँ,पट्टनायक देवदन्त,राजपाल
H-797,बाल्मीकि रामायण,आनन्द कुमार,राजपाल
H-798,ग्वालियर के गली मोहल्ले द्वितीय खण्ड,माता ¬प्रसाद शुक्ल,साईं कम्प्यूटर संस्करण
H-799,पश्चिमी भारत की यात्रा,टॉड जेम्स कर्नल,ग्रन्थ विकास
H-800,शिवाजी सुराज,अनिल माधव दवे,प्रभात प्रकाशन दिल्ली
H-801,भारतीय कला एवं संस्कृति,नितिन सिंहानिया,मैक्ग्रा हिल एजुकेशन इण्डिया प्राइवेट लि0
H-802,वस्तुनिष्ठ सामान्य ज्ञान,निरिज चन्द्र चौधरी,ल्यूसेन्ट
H-803,वर्बल रीजनिंग,धीरज कुमार सिंह,ल्यूसेन्ट
H-804,प्रसिद्ध वैज्ञानिक और उनके आविष्कार,सुरजीत,प्रतिभा प्रकाशन
H-805,इलैक्ट्रीशियन थ्योरी,स्टुडेण्ट प्रकाशन,सत्रवार जे0 पी0 सिंह
H-806,हिंदी विश्वकोश खण्ड - १,प्रो0 इंद्रनाथ चौधरी ,केन्द्रीय हिंदी संस्थान आगरा
H-807,हिंदी विश्वकोश खण्ड - २,प्रो0 इंद्रनाथ चौधरी ,केन्द्रीय हिंदी संस्थान आगरा
H-808,सामान्य हिन्दी,ल्यूसेन्ट कुमार एस,ल्यूसेन्ट प्रकाशन
H-809,कहावतकोश                                                  ,रमन आर0 एस0,निधि बुक सेन्टर दिल्ली
H-810,इजीनियरिंग ड्राइंग मैकेनिकल,देवेन्द्र कुमार,अरिहन्त प्रकाशन मेरठ
H-811,इलैक्ट्रिकल प्रैक्टिकल सत्रवार,आशीश कुमार,अरिहन्त प्रकाशन मेरठ
H-812,व्यवसायिक विज्ञान एवं गणना,एस0 के0 भटनागर,अरिहन्त प्रकाशन मेरठ
H-813,फिटर थ्योरी सत्रवार,आर0 एन0 गर्ग,अरिहन्त प्रकाशन मेरठ
